[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 726/1099, 2FE2GTP9RA7SU8PCVNPSRF70V3XQVP
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 727/1099, 25ZOVR14IXKORXCD6S3WD6X3A5T98I
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 728/1099, 248YN5F3Q0JGU51XCQNYE49FL98BFA
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 729/1099, 2JJO3W5XH0JPE4LD9C5POSP7H11JDS
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 730/1099, 22GHVI44OS2KA6BOCSQSEAP5NIG5ZR
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 731/1099, 289LFQ0ONNVR6DNSDN5GUB76ZCPTKK
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 732/1099, 2MPDZKPFE4EG2TGXRJC8L9NZ8NY6GK
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 733/1099, 20R2NJKM05BM85XSNATGWP9RMO8BG9
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 734/1099, 2Q2SSZVXX2Q4U6XVF2PGQIW1Z9OO6O
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 735/1099, 25TDDP8PJWKU2PB8BPUQ69Z0NNB6HJ
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 736/1099, 2DSVKI62NJQ2QJ5AYNHH9BKLOCUTLN
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 737/1099, 29BLB3L0FBJ970EU3XIEYE5R18ILXY
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 738/1099, 2JV21O3W5XH081S37GBYHPLS1OLBH8
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 739/1099, 2RT6BFMFFOYY75448T4GHSC03ECLY4
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 740/1099, 294EZZ2MIKMNY6B0YCU8WWWXUK8O7N
[2013-09-06 18:54:22] INFO  (GetResults.java: 162) - Retrieved HIT 741/1099, 27MJ3NAB6BFM4RR9NWK1WJFDSV8GT4
